index,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,balance_bins,age_bins,y
11325,5,1,1,0,0,0,0,24,9,0,192,4,1,6,3,1
11326,2,1,1,1,0,1,0,27,6,5,0,0,3,0,2,0
11327,10,2,2,0,0,0,0,1,5,0,0,0,3,2,1,0
11328,4,1,2,1,1,0,0,17,6,5,0,0,3,5,3,0
11329,9,0,1,0,1,0,2,13,4,1,0,0,3,5,2,0
11330,7,2,1,0,1,0,0,3,4,3,331,1,1,4,1,1
11331,6,0,2,0,1,0,0,18,10,1,150,1,1,5,2,0
11332,1,1,0,0,0,0,2,8,5,2,0,0,3,5,3,0
11333,1,2,1,0,1,0,2,14,4,3,0,0,3,1,1,0
11334,1,1,3,0,0,0,0,6,7,1,0,0,3,6,2,0
11335,7,1,0,0,1,0,0,25,7,4,0,0,3,7,2,0
11336,1,2,1,0,0,0,2,19,8,0,0,0,3,3,1,0
11337,1,0,1,0,0,1,1,16,6,2,0,0,3,4,3,0
11338,1,2,1,0,1,0,2,19,4,4,0,0,3,2,0,0
11339,1,2,1,0,1,0,0,20,10,1,0,0,3,5,1,0
11340,0,1,1,0,1,0,0,4,4,1,344,1,0,2,1,0
11341,9,1,2,0,1,0,0,14,4,3,357,7,0,4,1,0
11342,1,2,1,0,1,1,2,27,4,1,0,0,3,5,0,0
11343,7,1,1,0,1,0,0,10,4,0,345,10,0,4,1,0
11344,0,0,2,0,1,0,0,30,2,1,0,0,3,4,2,1
11345,9,1,1,0,0,0,2,19,4,4,0,0,3,5,1,0
11346,2,1,0,0,1,0,2,19,4,9,0,0,3,4,1,0
11347,1,1,0,0,0,1,1,7,6,2,0,0,3,0,1,0
11348,9,2,1,0,0,1,1,3,1,6,0,0,3,5,0,0
11349,1,0,1,0,1,0,0,16,3,1,145,2,0,5,1,0
11350,0,1,1,0,1,0,2,3,5,14,0,0,3,6,1,0
11351,4,1,2,0,0,0,0,13,9,2,0,0,3,0,1,0
11352,7,1,1,0,0,0,0,7,7,3,0,0,3,2,2,0
11353,1,1,1,0,1,0,0,16,10,0,0,0,3,6,3,1
11354,4,2,2,0,1,0,2,11,4,0,0,0,3,4,0,0
11355,1,0,3,0,1,0,0,12,4,4,0,0,3,1,2,0
11356,9,1,1,0,0,0,0,1,3,0,61,2,0,1,3,0
11357,4,0,2,0,1,0,1,4,1,4,0,0,3,6,1,0
11358,5,0,0,0,0,0,0,14,2,0,0,0,3,5,4,0
11359,9,2,1,0,1,0,0,23,6,1,0,0,3,3,0,0
11360,1,2,1,0,1,1,0,1,1,1,249,3,1,0,1,0
11361,9,1,1,0,0,0,0,6,7,1,0,0,3,6,2,0
11362,4,1,2,0,0,0,0,19,7,7,0,0,3,7,2,0
11363,7,2,1,0,0,0,0,3,1,1,0,0,3,7,1,0
11364,9,1,1,0,0,0,0,3,4,0,0,0,3,2,1,1
11365,8,2,1,0,0,0,0,16,2,7,0,0,3,6,0,0
11366,4,2,2,0,0,0,0,21,7,3,0,0,3,1,1,0
11367,7,1,0,1,1,1,0,5,4,1,165,3,0,0,1,0
11368,7,2,1,0,1,0,0,11,10,1,94,2,2,7,1,1
11369,9,1,2,0,1,0,0,15,10,1,92,1,0,7,1,1
11370,1,1,3,0,0,0,0,10,7,5,0,0,3,1,2,0
11371,4,2,2,0,0,0,0,11,2,1,0,0,3,7,0,1
11372,4,2,2,0,0,0,0,12,7,5,0,0,3,4,2,0
11373,2,1,1,0,1,1,0,16,10,0,0,0,3,0,1,0
11374,1,1,1,0,1,0,0,10,4,1,0,0,3,2,1,0
11375,1,1,0,0,1,0,2,11,4,8,0,0,3,0,2,0
11376,7,1,1,0,0,0,0,2,10,0,0,0,3,6,1,1
11377,10,1,1,0,0,0,0,23,6,1,0,0,3,0,1,0
11378,4,0,2,0,1,0,2,6,4,2,0,0,3,0,1,0
11379,7,2,1,0,1,0,0,19,3,4,316,2,1,3,1,0
11380,1,2,1,0,1,0,2,27,4,1,0,0,3,6,1,0
11381,9,1,1,0,0,0,0,19,7,1,0,0,3,1,1,0
11382,9,1,1,0,1,0,2,26,4,1,0,0,3,0,2,0
11383,4,1,2,0,1,0,0,4,1,3,0,0,3,4,1,0
11384,9,1,2,0,0,0,0,19,7,3,0,0,3,4,1,0
11385,11,1,1,0,0,0,0,18,7,2,0,0,3,6,2,0
11386,8,2,2,0,1,0,2,4,4,1,0,0,3,1,0,0
11387,9,2,1,0,1,1,0,17,10,2,0,0,3,5,1,0
11388,1,2,3,0,1,0,2,22,4,3,0,0,3,0,2,0
11389,1,1,1,0,0,1,0,12,4,0,328,3,2,1,2,0
11390,4,0,2,0,1,0,0,7,4,2,319,2,0,6,2,0
11391,4,1,2,0,1,0,0,21,6,2,0,0,3,2,2,0
11392,5,1,1,0,1,0,0,19,9,0,180,2,2,4,3,1
11393,1,2,2,0,1,0,2,10,5,3,0,0,3,5,1,0
11394,4,1,1,0,1,0,0,5,4,5,0,0,3,3,1,0
11395,2,2,0,0,1,0,2,27,4,1,0,0,3,0,0,0
11396,9,1,2,0,0,0,0,2,5,1,0,0,3,4,2,0
11397,4,2,2,0,0,0,0,4,1,0,0,0,3,2,1,0
11398,5,1,0,0,0,1,2,19,5,9,0,0,3,7,3,0
11399,9,1,0,0,1,0,2,4,5,0,0,0,3,5,2,0
11400,4,1,2,0,0,1,0,8,1,1,0,0,3,4,2,0
11401,5,1,1,0,0,0,0,26,7,0,0,0,3,6,3,1
11402,1,0,0,0,1,0,2,25,4,0,0,0,3,3,1,0
11403,9,2,1,0,1,0,2,8,4,0,0,0,3,3,1,0
11404,4,1,2,0,0,0,0,20,7,3,0,0,3,1,1,0
11405,4,1,2,0,0,0,2,4,5,0,0,0,3,5,2,0
11406,0,1,2,0,1,0,0,7,3,0,0,0,3,6,1,0
11407,2,2,2,0,0,0,0,16,10,0,0,0,3,6,1,0
11408,0,1,1,0,0,0,2,17,5,0,0,0,3,0,2,0
11409,0,1,2,0,1,0,0,28,2,1,178,3,0,5,1,0
11410,1,0,1,0,0,1,2,18,5,0,0,0,3,1,1,0
11411,7,0,1,0,0,0,0,11,2,1,0,0,3,0,2,1
11412,0,1,1,0,0,1,0,11,7,2,0,0,3,6,2,0
11413,6,2,2,0,0,0,2,18,5,0,0,0,3,0,1,0
11414,9,2,1,0,0,0,0,20,7,3,0,0,3,4,1,0
11415,4,1,1,0,0,0,0,28,6,1,0,0,3,5,1,0
11416,7,1,1,0,1,1,0,14,6,4,0,0,3,3,1,0
11417,7,0,1,0,1,0,0,7,4,1,335,8,1,3,2,0
11418,9,1,2,0,1,0,2,2,5,0,0,0,3,0,0,0
11419,1,1,1,0,1,0,2,1,5,4,0,0,3,3,1,1
11420,4,1,3,0,1,0,2,22,4,2,0,0,3,3,2,0
11421,9,1,1,0,1,1,2,8,4,1,0,0,3,5,1,0
11422,7,2,1,0,1,0,0,17,4,2,0,0,3,3,0,0
11423,1,1,3,0,1,0,0,12,4,3,0,0,3,5,2,0
11424,5,0,1,0,0,0,1,8,7,4,179,3,0,4,4,0
11425,4,1,2,0,0,0,0,20,7,1,0,0,3,0,1,0
11426,9,1,1,0,0,0,0,3,5,0,123,1,0,4,0,0
11427,4,2,2,0,1,0,0,18,10,1,0,0,3,7,1,0
11428,6,1,2,0,1,0,2,6,4,0,0,0,3,6,2,0
11429,4,1,2,1,0,1,0,20,6,0,0,0,3,0,2,0
11430,0,2,3,0,1,0,0,17,4,1,0,0,3,6,1,0
11431,1,2,1,0,0,0,2,5,5,0,0,0,3,5,1,0
11432,1,1,1,0,1,0,0,11,4,3,0,0,3,0,0,0
11433,1,1,1,0,1,1,0,1,1,1,0,0,3,3,0,0
11434,0,1,0,0,1,0,0,19,3,1,312,2,0,7,1,0
11435,1,2,0,0,1,0,2,27,4,0,0,0,3,2,0,0
11436,1,1,1,0,1,0,0,16,3,0,0,0,3,7,1,0
11437,4,1,1,0,0,0,2,17,5,1,0,0,3,0,2,0
11438,5,1,1,0,0,0,0,17,4,1,183,1,2,7,3,1
11439,7,1,0,0,0,0,0,21,7,1,0,0,3,4,2,0
11440,0,1,1,0,1,0,2,8,4,1,0,0,3,2,2,0
11441,1,1,0,0,0,0,1,19,10,1,0,0,3,6,1,0
11442,4,0,2,0,1,0,0,24,7,4,0,0,3,3,1,0
11443,9,2,2,0,0,0,2,29,4,1,0,0,3,7,1,0
11444,10,2,2,1,1,1,0,23,6,3,0,0,3,0,0,0
11445,1,1,0,0,0,1,0,20,6,3,0,0,3,4,0,0
11446,0,1,1,0,1,0,2,7,4,1,0,0,3,5,2,0
11447,2,2,2,0,1,0,0,12,4,2,170,1,1,6,1,0
11448,4,2,1,0,0,0,0,17,10,2,8,1,0,7,1,0
11449,1,1,1,0,1,0,2,28,4,6,0,0,3,3,1,0
11450,0,1,3,0,0,0,0,11,7,8,0,0,3,5,2,0
11451,0,1,1,0,1,0,2,26,4,2,0,0,3,0,1,0
11452,9,1,1,0,1,0,0,9,6,2,0,0,3,2,2,0
11453,7,1,0,0,1,1,0,2,1,0,0,0,3,7,2,0
11454,4,2,2,0,0,0,0,21,7,5,0,0,3,1,1,0
11455,7,1,1,0,1,1,2,8,4,1,0,0,3,3,1,0
11456,9,1,2,0,1,0,0,3,1,1,0,0,3,5,1,0
11457,7,0,1,0,0,0,2,4,4,0,0,0,3,2,2,0
11458,3,1,0,0,0,0,0,10,7,1,0,0,3,4,2,0
11459,1,2,1,0,0,0,2,10,5,5,0,0,3,7,1,0
11460,1,1,1,0,0,0,0,3,4,0,80,3,2,7,1,1
11461,9,2,1,0,1,0,0,6,4,0,346,3,0,0,0,0
11462,4,1,1,0,1,1,0,13,4,0,329,8,0,6,2,0
11463,3,2,2,0,1,1,0,15,6,1,0,0,3,2,3,0
11464,1,1,1,1,0,1,0,7,6,1,0,0,3,0,1,0
11465,1,1,1,0,1,0,0,26,10,1,96,1,0,6,2,0
11466,9,2,2,0,1,0,0,7,3,0,319,3,0,4,1,0
11467,0,2,1,0,0,0,0,20,3,0,0,0,3,5,0,1
11468,0,1,1,0,0,0,1,27,0,1,0,0,3,6,2,0
11469,9,2,1,0,0,0,0,20,7,1,0,0,3,2,3,0
11470,9,1,1,0,1,1,0,22,6,3,0,0,3,0,2,0
11471,5,0,0,0,0,0,0,28,3,1,179,1,1,1,4,0
11472,4,1,2,0,1,0,0,28,0,0,0,0,3,3,0,0
11473,0,1,1,0,0,0,1,11,4,3,0,0,3,0,1,0
11474,0,1,2,0,0,0,0,7,8,0,89,3,2,7,2,1
11475,7,1,1,0,1,1,0,14,9,4,0,0,3,6,1,0
11476,1,0,0,0,0,1,0,11,7,1,0,0,3,5,2,0
11477,9,2,2,0,0,0,0,21,7,2,0,0,3,0,1,0
11478,10,2,2,0,1,0,0,2,1,0,0,0,3,6,1,0
11479,9,2,3,0,1,0,0,6,4,1,0,0,3,4,1,0
11480,2,1,2,1,0,1,0,24,6,0,0,0,3,2,0,0
11481,8,2,3,0,0,0,0,23,5,0,0,0,3,5,0,0
11482,8,2,2,0,0,0,0,3,4,0,0,0,3,2,1,0
11483,8,2,3,0,0,0,0,12,4,1,175,3,0,3,1,0
11484,4,0,2,0,0,0,0,18,7,3,0,0,3,0,2,0
11485,9,1,1,0,0,1,0,3,7,2,0,0,3,4,1,0
11486,4,0,2,0,1,0,2,26,4,0,0,0,3,3,1,0
11487,9,2,1,0,0,0,0,27,7,14,0,0,3,1,1,0
11488,0,2,1,0,0,0,0,15,5,0,0,0,3,2,0,1
11489,3,1,0,0,0,0,2,17,5,0,0,0,3,7,2,0
11490,4,2,2,0,1,0,2,28,4,5,0,0,3,0,1,0
11491,1,0,1,0,1,0,2,25,4,1,0,0,3,0,1,0
11492,4,1,2,0,1,0,0,23,6,1,0,0,3,7,0,0
11493,9,1,1,0,1,1,0,20,10,3,0,0,3,2,2,0
11494,1,1,0,0,1,0,0,17,4,0,0,0,3,2,1,0
11495,5,1,1,0,1,0,0,14,6,1,0,0,3,5,3,0
11496,5,0,1,0,1,0,2,15,4,0,0,0,3,7,2,0
11497,7,1,3,0,1,0,2,16,5,1,0,0,3,7,0,0
11498,7,0,1,0,1,0,1,14,4,2,0,0,3,7,1,0
11499,1,1,0,0,0,1,1,13,6,3,0,0,3,3,2,0
11500,10,2,1,0,0,0,0,4,1,0,0,0,3,1,0,0
11501,1,1,0,0,0,0,1,25,1,0,0,0,3,3,2,0
11502,5,1,1,0,0,1,0,16,6,0,0,0,3,2,2,0
11503,9,1,0,0,1,0,0,29,0,0,197,4,0,5,3,0
11504,4,2,2,0,1,0,2,26,4,1,0,0,3,6,1,0
11505,0,2,2,0,1,0,2,20,4,0,0,0,3,7,1,0
11506,4,1,2,0,1,0,0,12,4,0,0,0,3,7,0,0
11507,1,1,1,0,0,0,2,19,5,11,0,0,3,5,1,0
11508,2,2,1,0,1,0,2,20,4,1,0,0,3,7,1,0
11509,1,1,0,0,1,0,2,14,4,0,0,0,3,6,2,0
11510,4,1,1,0,0,0,1,20,6,3,0,0,3,5,3,0
11511,0,2,1,0,1,0,2,19,5,2,0,0,3,6,1,0
11512,0,1,1,0,1,1,0,13,4,0,172,6,1,4,1,0
11513,6,1,2,0,1,0,0,5,4,1,0,0,3,3,1,0
11514,5,1,1,0,1,1,0,24,7,3,0,0,3,1,3,0
11515,5,1,0,0,0,0,1,26,9,0,0,0,3,7,3,0
11516,4,0,2,0,1,0,0,16,10,0,0,0,3,5,2,0
11517,5,1,3,0,0,0,0,24,7,3,0,0,3,0,3,0
11518,1,1,1,0,1,1,0,11,4,1,0,0,3,5,1,0
11519,1,0,3,1,1,1,0,16,3,1,326,2,0,0,1,1
11520,1,1,0,0,1,0,0,14,4,1,0,0,3,2,1,0
11521,2,1,2,0,0,0,2,5,5,1,0,0,3,5,3,0
11522,1,2,1,0,1,0,2,3,5,0,0,0,3,0,0,0
11523,5,1,2,0,0,0,0,21,3,0,0,0,3,7,4,1
11524,4,1,2,0,0,0,2,18,5,2,0,0,3,7,2,0
11525,0,1,2,0,1,0,0,27,6,6,0,0,3,2,1,0
11526,1,1,0,0,1,0,0,12,7,5,0,0,3,4,3,0
11527,0,2,1,0,0,1,0,22,6,0,0,0,3,7,1,0
11528,0,1,1,0,1,0,0,5,1,0,0,0,3,4,1,0
11529,4,2,2,0,1,0,0,18,10,1,0,0,3,3,1,0
11530,4,1,2,0,0,0,0,24,7,5,0,0,3,7,2,0
11531,5,1,0,0,0,0,2,5,5,1,0,0,3,7,3,0
11532,7,0,0,0,1,0,2,14,4,1,0,0,3,6,2,0
11533,4,1,2,0,1,1,0,14,6,0,0,0,3,0,0,0
11534,1,1,1,0,0,0,0,11,4,0,0,0,3,6,1,0
11535,7,1,1,0,1,1,0,10,4,1,0,0,3,7,1,0
11536,7,1,1,0,0,0,0,10,7,5,0,0,3,6,2,0
11537,0,0,1,0,1,0,0,2,10,0,0,0,3,5,1,1
11538,0,1,1,0,1,0,0,7,4,0,320,6,0,7,3,1
11539,4,2,2,0,1,0,0,6,7,2,0,0,3,4,1,0
11540,1,1,2,0,0,0,0,7,7,1,0,0,3,4,3,0
11541,6,2,0,0,0,0,0,29,6,1,0,0,3,6,2,0
11542,4,1,1,0,0,0,0,26,7,6,0,0,3,0,2,0
11543,9,1,1,0,0,0,0,30,6,5,0,0,3,5,1,0
11544,4,0,2,0,0,0,0,19,7,2,0,0,3,5,2,0
11545,0,0,1,0,0,0,0,17,10,0,151,2,0,0,2,0
11546,3,1,0,0,0,0,0,27,7,3,0,0,3,0,2,0
11547,7,2,1,0,1,0,0,24,4,1,362,2,2,2,1,1
11548,7,2,2,0,1,0,0,0,3,0,258,3,1,6,1,0
11549,0,1,1,0,1,1,0,19,3,2,304,3,1,0,1,0
11550,4,1,2,0,1,0,2,7,4,1,0,0,3,6,2,0
11551,4,0,2,0,1,0,0,7,4,0,0,0,3,3,1,0
11552,4,2,2,0,1,0,0,2,1,1,264,1,1,4,1,0
11553,4,1,1,0,0,1,2,1,5,2,0,0,3,4,2,0
11554,6,0,1,0,0,1,2,19,5,0,0,0,3,6,1,0
11555,9,1,1,0,1,0,2,28,4,2,0,0,3,0,1,0
11556,4,1,2,0,1,0,0,25,4,0,496,5,1,7,2,1
11557,1,1,0,0,1,0,1,20,10,2,0,0,3,6,2,0
11558,5,1,0,0,1,1,2,1,5,4,0,0,3,0,3,0
11559,9,1,2,0,0,0,0,26,7,19,0,0,3,2,1,0
11560,9,2,1,0,0,0,0,18,4,1,0,0,3,7,0,1
11561,4,1,1,0,1,0,0,17,10,1,0,0,3,2,1,0
11562,9,1,2,0,1,0,0,7,7,1,0,0,3,4,1,0
11563,1,1,0,0,0,0,2,8,5,0,0,0,3,6,1,0
11564,0,1,1,0,1,1,1,8,6,0,0,0,3,7,2,0
11565,6,1,0,0,1,0,0,17,6,0,0,0,3,2,1,1
11566,9,1,2,0,0,0,0,4,7,1,0,0,3,4,1,0
11567,9,1,2,0,0,0,1,25,7,14,0,0,3,0,2,0
11568,4,1,2,0,0,0,0,29,6,1,0,0,3,6,1,0
11569,9,1,2,0,0,0,2,8,5,1,0,0,3,5,2,0
11570,9,1,2,0,0,1,0,11,3,0,255,6,0,0,2,0
11571,0,0,1,0,1,1,0,4,4,0,0,0,3,0,1,0
11572,4,1,2,0,1,0,0,15,6,0,0,0,3,4,0,0
11573,4,1,2,0,1,1,0,16,3,0,0,0,3,0,1,0
11574,9,2,1,0,0,0,0,11,7,1,0,0,3,0,1,0
11575,7,1,1,0,1,0,2,27,4,0,0,0,3,0,2,0
11576,9,2,1,0,0,0,0,18,10,4,0,0,3,5,2,0
11577,4,0,2,0,1,0,2,26,4,2,0,0,3,7,1,0
11578,11,0,1,0,1,0,0,6,4,0,0,0,3,0,0,0
11579,4,1,2,0,1,1,0,3,1,9,7,5,1,0,2,0
11580,1,1,1,0,1,0,2,26,4,1,0,0,3,2,1,0
11581,4,2,2,0,0,0,0,3,4,3,0,0,3,4,0,1
11582,0,1,1,0,0,1,0,27,6,2,0,0,3,0,2,0
11583,7,1,0,0,1,0,0,6,4,0,0,0,3,1,2,0
11584,9,2,2,0,0,0,0,27,0,1,181,2,0,0,2,0
11585,11,1,1,0,0,0,1,1,2,4,0,0,3,3,3,0
11586,9,2,1,0,1,0,2,7,4,2,0,0,3,4,1,0
11587,9,1,1,0,1,1,0,13,3,1,0,0,3,4,1,1
11588,4,2,2,0,0,0,0,21,3,0,0,0,3,6,1,1
11589,0,1,1,0,1,1,0,16,10,1,0,0,3,6,1,0
11590,4,2,1,0,1,0,2,8,4,1,0,0,3,1,1,0
11591,10,2,2,0,0,0,0,14,1,0,182,1,2,1,2,0
11592,1,1,1,0,1,0,0,14,3,0,0,0,3,6,1,1
11593,1,1,0,0,1,1,0,11,4,4,171,2,0,0,2,0
11594,7,1,1,0,0,0,2,28,4,1,0,0,3,0,1,0
11595,4,1,2,0,1,0,0,3,4,1,0,0,3,5,2,0
11596,9,1,2,0,0,0,0,9,1,2,184,1,2,7,1,1
11597,6,1,1,0,1,0,0,1,1,0,0,0,3,3,2,0
11598,7,1,1,0,1,1,0,11,4,7,0,0,3,4,2,0
11599,0,1,1,0,0,0,2,5,8,0,0,0,3,2,1,0
11600,4,1,2,0,0,0,0,18,10,2,0,0,3,7,1,0
11601,0,2,2,0,0,1,0,25,1,1,0,0,3,3,0,1
11602,0,1,1,0,1,1,0,10,4,0,305,2,0,5,1,0
11603,4,2,2,0,1,0,0,13,3,1,142,3,0,4,1,0
11604,9,2,1,0,0,0,0,8,1,13,0,0,3,6,1,0
11605,1,1,1,0,1,0,2,17,5,2,0,0,3,0,0,0
11606,4,2,2,0,1,0,2,20,4,0,0,0,3,4,1,0
11607,1,1,2,0,1,0,2,25,5,2,0,0,3,3,0,1
11608,9,2,2,0,1,0,0,5,7,2,0,0,3,1,1,0
11609,1,1,0,0,1,0,2,7,4,4,0,0,3,0,1,0
11610,2,0,2,0,1,0,0,27,0,0,164,2,0,4,1,0
11611,4,1,1,0,0,0,0,19,7,3,0,0,3,0,1,0
11612,1,2,1,0,1,0,0,25,3,0,189,4,0,0,2,1
11613,4,1,2,0,0,0,2,11,5,0,0,0,3,0,2,0
11614,1,1,0,0,0,0,0,10,7,4,0,0,3,3,2,0
11615,9,1,1,0,1,1,2,20,4,0,0,0,3,5,0,0
11616,4,2,1,0,0,0,0,21,7,1,0,0,3,0,1,0
11617,3,1,1,0,0,0,0,6,7,3,0,0,3,6,1,0
11618,10,1,2,0,1,0,0,4,1,7,0,0,3,6,3,0
11619,9,1,1,0,0,0,0,28,7,1,0,0,3,0,2,0
11620,7,2,1,0,1,1,2,8,4,1,0,0,3,4,0,0
11621,4,1,2,0,0,0,0,19,7,1,0,0,3,3,1,0
11622,1,1,0,0,1,0,2,5,4,0,0,0,3,1,2,0
11623,9,2,2,0,0,0,0,5,7,1,0,0,3,5,0,0
11624,7,2,2,0,0,0,0,3,5,0,0,0,3,7,1,0
11625,1,1,0,0,0,0,2,4,5,1,0,0,3,7,3,0
11626,4,2,2,0,0,0,0,11,7,1,0,0,3,4,1,0
11627,1,1,1,0,1,1,2,25,4,1,0,0,3,0,1,0
11628,4,0,2,0,0,1,0,4,5,1,0,0,3,3,2,1
11629,9,1,1,0,1,0,0,16,3,2,145,1,2,7,2,0
11630,1,1,1,0,1,0,2,28,4,0,0,0,3,7,2,0
11631,9,0,1,0,1,0,2,27,4,1,0,0,3,0,1,0
11632,1,2,1,0,0,0,0,5,1,2,0,0,3,4,0,0
11633,9,2,2,0,0,0,0,27,0,1,0,0,3,1,1,0
11634,9,1,1,0,1,1,0,28,6,1,0,0,3,6,2,0
11635,7,1,1,0,1,1,0,17,4,1,0,0,3,5,0,0
11636,9,2,1,0,1,0,0,18,10,0,0,0,3,5,1,0
11637,4,2,2,0,0,0,0,19,10,5,0,0,3,7,1,0
11638,1,0,1,0,1,0,2,19,4,0,0,0,3,4,1,0
11639,6,1,2,0,0,0,0,19,10,2,0,0,3,5,1,0
11640,4,1,2,0,1,0,0,6,7,0,0,0,3,7,2,0
11641,0,2,2,0,0,0,0,18,9,0,148,5,1,5,1,0
11642,7,2,1,0,0,0,0,14,6,0,179,1,2,4,3,0
11643,1,1,1,0,1,0,2,5,5,1,0,0,3,6,1,0
11644,10,0,1,0,0,0,0,10,7,0,0,0,3,2,2,1
11645,1,1,1,0,0,0,0,15,6,0,0,0,3,0,1,0
11646,4,1,2,0,1,0,0,8,6,0,0,0,3,6,1,0
11647,4,1,2,0,1,0,2,2,5,0,0,0,3,5,1,0
11648,2,1,1,0,1,1,0,22,6,1,0,0,3,3,0,0
11649,0,0,2,0,1,1,0,21,6,2,0,0,3,0,1,0
11650,1,1,1,0,0,1,0,16,5,1,131,4,2,5,2,1
11651,9,0,2,0,0,0,2,13,4,1,0,0,3,2,1,0
11652,4,1,2,0,1,0,2,5,5,0,0,0,3,0,2,0
11653,10,1,1,0,0,0,2,19,5,1,0,0,3,4,2,0
11654,9,1,1,0,0,1,0,20,10,0,97,2,0,2,2,0
11655,0,1,1,0,0,0,0,27,0,2,0,0,3,0,1,0
11656,9,0,2,0,1,0,0,6,3,0,137,2,0,5,1,0
11657,1,0,1,0,1,0,0,14,4,3,0,0,3,2,1,0
11658,4,2,2,1,0,1,0,7,6,0,0,0,3,0,0,0
11659,7,2,1,0,0,0,0,5,6,3,0,0,3,5,0,1
11660,1,1,0,0,0,1,0,23,6,0,0,0,3,6,2,0
11661,1,1,1,0,0,0,2,15,5,2,0,0,3,5,1,0
11662,9,1,1,0,0,0,2,16,5,2,0,0,3,2,1,0
11663,1,1,0,0,1,0,2,8,4,1,0,0,3,3,2,0
11664,4,0,2,0,1,0,0,8,3,0,0,0,3,4,2,0
11665,0,0,1,0,1,1,1,14,2,5,179,2,2,7,1,1
11666,9,1,1,0,0,0,0,3,1,1,0,0,3,3,1,0
11667,9,0,1,0,1,0,2,13,4,3,0,0,3,3,2,0
11668,2,1,1,0,1,0,0,29,6,22,0,0,3,0,1,0
11669,7,0,1,0,0,1,0,21,6,1,0,0,3,1,3,0
11670,4,1,2,0,1,0,2,19,4,14,0,0,3,5,1,0
11671,9,0,1,0,0,0,0,26,7,9,0,0,3,5,1,0
11672,7,1,1,0,0,0,0,17,7,5,0,0,3,3,2,0
11673,10,2,2,0,0,0,2,11,5,2,0,0,3,6,1,0
11674,3,1,1,0,1,0,0,22,6,0,0,0,3,3,1,0
11675,5,1,2,0,0,0,0,12,0,0,88,2,0,6,3,0
11676,1,1,3,0,1,0,2,3,5,1,0,0,3,3,0,0
11677,1,2,0,0,1,0,2,5,5,4,0,0,3,6,2,0
11678,5,1,1,0,0,0,1,29,0,0,0,0,3,2,3,0
11679,4,0,2,0,0,0,2,8,4,1,0,0,3,0,2,0
11680,1,1,1,0,1,0,1,2,1,2,0,0,3,7,1,0
11681,0,0,1,0,1,0,0,20,6,0,0,0,3,0,1,0
11682,4,2,2,0,0,0,0,11,7,1,101,2,0,6,0,0
11683,4,1,2,0,1,0,0,18,10,1,0,0,3,7,2,0
11684,2,1,1,0,1,0,0,16,3,0,0,0,3,2,1,0
11685,1,1,1,0,1,1,0,8,6,12,0,0,3,5,1,0
11686,4,1,2,0,1,0,2,5,4,0,0,0,3,6,1,0
11687,5,1,3,0,0,0,0,3,7,1,12,9,2,4,5,1
11688,0,1,1,0,1,0,0,20,6,0,0,0,3,6,1,0
11689,7,1,1,0,1,0,0,23,6,8,0,0,3,0,0,1
11690,11,1,3,0,0,0,0,3,7,1,0,0,3,2,1,0
11691,1,1,0,0,1,1,1,27,6,6,0,0,3,5,2,0
11692,7,2,1,0,1,0,0,16,10,0,0,0,3,2,1,0
11693,5,0,2,0,1,0,0,14,0,2,344,1,0,5,3,1
11694,2,1,2,0,1,0,2,26,4,4,0,0,3,3,2,0
11695,6,1,1,0,0,0,0,7,6,1,0,0,3,7,2,0
11696,4,0,1,0,1,0,0,15,3,0,0,0,3,5,2,0
11697,9,0,1,0,1,1,0,16,10,0,0,0,3,1,2,0
11698,7,1,0,0,1,1,0,6,4,0,264,11,1,7,2,1
11699,4,1,2,0,1,0,2,18,5,0,0,0,3,0,2,0
11700,3,1,0,0,0,0,0,5,7,1,0,0,3,2,3,0
11701,9,0,1,0,1,0,2,4,4,0,0,0,3,1,3,0
11702,2,1,1,0,1,0,1,6,6,1,0,0,3,2,1,0
11703,7,1,1,0,1,0,0,19,3,1,0,0,3,5,1,0
11704,1,1,1,0,1,1,1,29,6,19,0,0,3,0,0,0
11705,9,2,1,0,0,0,0,19,7,3,0,0,3,0,1,0
11706,9,1,1,0,0,0,0,6,7,1,0,0,3,2,1,0
11707,4,1,2,0,1,0,0,13,7,2,267,3,0,2,2,1
11708,1,1,0,0,1,0,2,5,5,1,0,0,3,0,2,0
11709,1,1,1,0,1,0,0,16,3,1,328,1,1,4,0,0
11710,5,1,1,0,1,0,2,4,4,1,0,0,3,2,3,0
11711,4,1,2,0,1,1,1,6,4,0,0,0,3,3,2,0
11712,10,2,1,0,0,0,0,26,7,2,0,0,3,0,1,0
11713,4,1,2,0,1,0,0,13,7,1,0,0,3,3,1,1
11714,4,2,2,0,0,0,0,6,7,1,0,0,3,4,1,0
11715,1,1,1,0,0,0,2,18,4,2,0,0,3,0,0,0
11716,4,0,1,0,0,1,0,3,1,1,193,8,1,5,2,0
11717,4,2,2,0,0,0,0,2,1,6,0,0,3,5,1,0
11718,4,1,1,0,0,0,2,11,5,0,0,0,3,7,2,0
11719,0,1,1,0,1,0,2,6,4,1,0,0,3,7,2,0
11720,1,1,0,0,0,0,2,22,4,3,0,0,3,2,2,0
11721,0,0,1,0,1,0,0,4,4,4,0,0,3,6,1,0
11722,4,0,2,0,0,0,0,21,8,0,192,2,0,7,2,0
