index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
14713,12,1,1,1,0,1110,1,0,2,1,5,0,0,0,3,0
14714,14,1,1,0,0,1613,1,0,2,22,4,0,0,0,3,0
14715,17,0,1,1,0,1951,1,1,2,8,5,1,0,0,3,0
14716,29,1,1,1,0,1354,1,0,2,6,4,2,0,0,3,0
14717,28,4,1,2,0,916,0,0,0,18,7,0,0,0,3,0
14718,36,9,2,3,0,1363,1,0,2,4,4,1,0,0,3,0
14719,16,3,1,2,0,5114,1,0,0,19,3,4,149,2,0,0
14720,33,0,0,1,0,6840,0,0,0,12,7,1,0,0,3,0
14721,18,4,1,2,0,1787,0,0,0,17,10,0,0,0,3,0
14722,30,9,1,0,1,400,0,1,0,18,10,0,0,0,3,0
14723,21,11,2,3,0,3656,0,0,0,20,10,2,0,0,3,0
14724,29,6,1,1,0,916,0,0,2,25,5,7,0,0,3,0
14725,14,1,1,1,0,1214,1,0,0,16,3,1,320,7,0,0
14726,26,9,2,2,0,2932,0,0,0,26,4,0,0,0,3,0
14727,6,1,1,1,0,696,1,0,0,16,3,0,14,1,0,0
14728,18,9,2,1,0,934,0,0,0,20,7,1,0,0,3,0
14729,20,0,1,1,0,1421,1,1,2,16,5,1,0,0,3,0
14730,14,9,1,2,0,1049,1,0,0,16,6,0,0,0,3,0
14731,18,1,1,1,0,1262,1,0,2,4,5,0,0,0,3,0
14732,20,10,2,1,0,1720,0,0,0,0,5,0,0,0,3,1
14733,16,9,1,1,0,1030,1,1,0,3,5,0,306,3,1,0
14734,34,4,1,2,0,2063,0,0,2,17,5,0,0,0,3,0
14735,23,0,1,1,0,1117,0,0,0,27,0,0,0,0,3,0
14736,13,4,2,2,0,1002,0,0,0,28,0,0,167,4,0,0
14737,36,9,1,1,0,916,0,0,1,15,10,0,91,8,0,0
14738,14,1,1,0,0,2557,0,0,0,6,8,2,99,5,1,1
14739,14,4,1,2,0,4118,1,0,0,14,4,4,0,0,3,1
14740,20,0,2,1,0,1137,1,0,0,3,1,1,271,2,0,0
14741,29,9,1,0,0,2196,0,0,0,7,4,0,0,0,3,0
14742,49,5,0,2,0,1359,0,0,0,17,7,0,0,0,3,1
14743,21,10,2,2,0,923,1,0,0,19,10,3,0,0,3,1
14744,25,4,0,1,0,1227,0,0,2,5,5,0,0,0,3,0
14745,27,1,1,0,0,1542,1,0,2,13,4,0,0,0,3,0
14746,17,4,2,2,0,1050,0,0,0,3,1,0,0,0,3,0
14747,27,1,1,1,0,6775,0,0,0,20,7,3,0,0,3,0
14748,17,9,1,1,0,930,1,0,1,17,10,0,0,0,3,0
14749,13,9,2,2,0,2620,1,0,2,22,4,0,0,0,3,0
14750,21,1,2,2,0,1088,1,0,0,8,1,1,180,2,0,1
14751,19,3,1,0,0,3284,0,0,0,3,7,0,0,0,3,0
14752,32,1,1,1,0,1169,0,0,1,27,0,0,0,0,3,0
14753,13,0,1,1,0,6230,1,0,0,18,10,0,0,0,3,0
14754,28,0,1,0,0,583,1,0,2,2,5,0,0,0,3,0
14755,25,1,1,0,0,1353,1,0,0,20,10,0,0,0,3,0
14756,24,9,1,1,0,1149,0,0,0,19,7,3,0,0,3,0
14757,16,9,2,2,0,3086,0,0,1,12,7,2,0,0,3,0
14758,19,0,1,1,0,926,0,1,0,6,6,1,0,0,3,0
14759,14,4,2,2,0,5663,1,0,0,14,4,2,368,2,0,0
14760,14,9,1,1,0,1557,1,0,2,20,4,0,0,0,3,0
14761,17,0,2,1,0,4297,0,0,0,11,7,0,0,0,3,0
14762,13,9,2,1,0,1349,0,0,0,10,7,1,0,0,3,0
14763,16,4,2,2,0,5281,1,0,0,28,6,4,0,0,3,0
14764,20,0,0,1,0,4440,1,0,0,12,3,1,324,1,0,0
14765,15,9,1,1,0,328,1,1,2,26,4,0,0,0,3,0
14766,8,9,2,2,0,1068,0,0,0,29,0,1,2,1,1,0
14767,30,6,1,0,0,2120,1,0,2,18,5,0,0,0,3,0
14768,42,4,1,2,0,1256,0,1,0,9,6,1,0,0,3,0
14769,12,6,2,2,0,916,1,0,0,4,4,0,298,1,0,0
14770,25,10,1,1,0,916,1,1,0,22,8,1,181,13,0,1
14771,28,4,1,1,0,5208,0,0,0,5,7,0,0,0,3,0
14772,26,9,0,1,0,1219,1,1,2,2,6,0,0,0,3,0
14773,9,1,2,1,0,3925,0,0,0,24,5,0,176,2,2,1
14774,24,1,1,0,0,2371,1,0,0,1,1,1,266,2,1,0
14775,13,4,2,2,0,1691,1,0,0,19,3,0,305,2,0,0
14776,10,0,2,1,0,909,0,1,2,25,5,1,0,0,3,1
14777,12,4,2,2,0,1613,0,0,0,28,9,2,77,5,2,1
14778,17,4,2,2,0,2266,1,0,0,15,3,0,327,1,0,0
14779,38,4,1,0,0,892,1,0,2,6,4,2,0,0,3,0
14780,15,9,2,2,0,1045,1,0,2,7,4,0,0,0,3,0
14781,23,4,1,2,0,1167,0,1,2,5,5,2,0,0,3,0
14782,13,6,2,1,0,1064,1,1,0,5,4,1,164,4,0,0
14783,25,1,0,1,0,975,1,0,0,12,3,2,0,0,3,0
14784,17,4,2,2,0,2512,1,1,0,12,3,0,0,0,3,1
14785,30,4,0,2,0,916,0,0,0,24,7,2,0,0,3,0
14786,37,1,1,0,0,1053,0,0,1,7,6,0,0,0,3,0
14787,40,5,1,0,0,1663,1,1,1,12,4,0,0,0,3,0
14788,38,1,1,0,0,1289,1,0,0,11,4,0,347,1,0,0
14789,18,9,1,2,0,1292,0,0,0,15,8,0,0,0,3,1
14790,30,4,1,1,0,485,1,1,0,11,4,0,0,0,3,0
14791,26,7,1,1,0,2251,1,0,0,29,6,4,0,0,3,0
14792,38,0,1,1,0,4407,0,0,2,20,4,5,0,0,3,0
14793,16,1,1,1,0,1088,0,0,0,11,7,1,0,0,3,0
14794,13,2,2,2,0,962,1,0,0,4,1,0,0,0,3,0
14795,29,9,1,1,0,1191,0,0,0,19,7,3,0,0,3,0
14796,16,0,1,1,0,1012,0,0,0,28,7,1,0,0,3,0
14797,17,1,1,1,0,1415,1,0,2,19,4,0,0,0,3,0
14798,15,4,2,2,0,1333,1,0,0,5,1,0,0,0,3,0
14799,21,1,2,1,0,1565,1,0,0,14,3,0,0,0,3,1
14800,26,1,1,1,0,1795,1,0,0,2,3,0,0,0,3,0
14801,17,10,2,2,0,5115,0,0,0,28,0,1,0,0,3,0
14802,11,9,1,1,0,386,1,1,0,5,3,0,0,0,3,0
14803,6,9,2,1,0,1000,1,0,2,26,4,0,0,0,3,0
14804,19,6,2,1,0,5079,0,0,0,19,10,0,0,0,3,0
14805,16,0,1,1,0,916,0,1,0,21,6,1,0,0,3,0
14806,22,10,2,1,0,991,1,0,2,28,4,0,0,0,3,0
14807,9,0,2,1,0,1508,1,1,0,4,1,2,0,0,3,0
14808,14,7,0,1,0,4924,1,0,0,23,6,3,0,0,3,0
14809,22,7,1,1,0,2221,0,0,0,21,6,0,0,0,3,0
14810,22,1,1,0,0,1696,1,0,0,11,4,0,354,1,0,0
14811,36,10,1,1,0,1498,1,0,0,14,4,4,369,2,0,1
14812,14,6,1,2,0,2586,1,0,0,8,8,1,0,0,3,0
14813,18,4,0,2,0,916,0,0,0,3,7,0,0,0,3,1
14814,15,1,1,0,0,1149,1,0,2,28,4,0,0,0,3,0
14815,7,7,1,1,0,1037,1,0,0,17,4,2,353,3,1,0
14816,59,11,1,3,0,1313,0,0,1,7,10,0,182,3,2,0
14817,23,9,1,1,0,1581,1,0,2,14,4,0,0,0,3,0
14818,29,1,1,1,0,4293,1,0,2,13,4,3,0,0,3,0
14819,34,1,1,0,0,916,0,0,0,10,7,3,0,0,3,0
14820,10,1,2,1,0,921,1,0,0,13,4,1,357,3,0,0
14821,11,1,0,3,0,1017,1,0,0,17,4,1,352,4,0,0
14822,41,5,1,1,0,5438,1,0,2,13,4,1,0,0,3,0
14823,15,0,1,1,0,1021,1,0,2,25,4,3,0,0,3,0
14824,17,0,1,2,0,1137,1,1,0,2,1,1,0,0,3,0
14825,38,10,1,1,0,3482,0,0,0,15,6,1,0,0,3,0
14826,35,7,1,3,0,934,0,0,2,4,4,1,0,0,3,0
14827,26,0,1,2,0,5743,0,0,0,26,7,18,0,0,3,0
14828,32,0,1,3,0,91,1,1,2,19,5,0,0,0,3,0
14829,35,9,1,1,0,2273,0,0,0,27,0,0,0,0,3,0
14830,30,4,1,2,0,916,0,1,0,18,1,3,179,1,2,1
14831,39,3,1,1,0,1074,1,0,1,9,6,0,0,0,3,0
14832,32,4,1,2,0,920,0,0,0,12,7,1,0,0,3,0
14833,29,9,0,2,0,1321,1,0,0,29,0,0,257,1,0,0
14834,36,0,1,2,0,273,1,1,2,28,4,3,0,0,3,0
14835,12,1,2,1,0,1499,0,0,0,17,4,1,0,0,3,0
14836,21,10,0,1,0,5689,0,0,2,7,4,0,0,0,3,0
14837,22,4,2,1,0,6488,0,0,1,9,10,0,0,0,3,0
14838,29,9,1,1,0,1009,0,1,0,17,10,0,0,0,3,0
14839,7,7,1,1,0,988,1,0,0,22,6,1,0,0,3,0
14840,24,3,1,1,0,1230,1,1,0,16,3,1,0,0,3,0
14841,10,4,2,2,0,916,0,0,1,26,4,1,0,0,3,0
14842,37,4,1,2,0,514,0,0,0,18,7,8,0,0,3,0
14843,26,9,0,1,0,3220,0,0,0,28,6,2,0,0,3,0
14844,10,9,1,2,0,1119,0,1,0,28,0,2,0,0,3,0
14845,24,10,1,1,0,2893,1,1,2,18,4,0,0,0,3,0
14846,19,0,1,1,0,1876,0,0,1,17,10,2,0,0,3,0
14847,40,1,1,0,0,1225,0,0,0,18,7,1,0,0,3,0
14848,50,5,1,0,0,2667,0,0,1,7,3,0,0,0,3,0
14849,23,9,1,1,0,916,1,0,0,23,6,0,0,0,3,0
14850,18,9,0,1,0,2844,0,1,0,12,7,3,0,0,3,0
14851,25,11,1,2,0,2840,0,0,2,18,5,0,0,0,3,0
14852,16,1,1,1,0,5919,1,0,0,12,4,0,347,9,0,0
14853,39,1,1,0,0,3006,0,0,0,11,7,1,0,0,3,1
14854,13,4,2,2,0,5242,0,0,0,8,5,1,0,0,3,1
14855,32,4,2,2,0,1508,0,0,0,7,7,3,0,0,3,0
14856,13,1,2,1,0,5413,0,0,0,19,10,1,181,1,0,0
14857,13,0,2,2,0,4631,0,0,0,1,2,0,179,1,0,0
14858,42,5,1,1,0,2972,1,0,2,13,4,0,0,0,3,0
14859,8,1,2,1,0,1115,1,1,2,11,4,0,0,0,3,0
14860,29,0,0,1,0,2842,1,0,0,18,10,0,171,1,0,0
14861,7,1,2,0,0,968,1,0,2,23,5,1,0,0,3,1
14862,10,0,1,1,0,1545,0,0,0,1,1,3,0,0,3,0
14863,19,1,1,1,0,1290,1,0,2,6,4,2,0,0,3,0
14864,7,8,2,0,0,1289,1,0,0,10,4,1,0,0,3,1
14865,18,9,0,1,0,1323,0,0,0,20,10,0,0,0,3,0
14866,21,9,1,1,0,5064,1,0,1,29,5,0,180,2,1,0
14867,6,0,1,1,0,916,1,0,0,15,3,0,0,0,3,0
14868,26,2,1,0,0,1192,1,1,2,14,4,0,0,0,3,0
14869,14,7,2,2,0,916,0,0,0,27,7,11,0,0,3,0
14870,19,4,1,2,0,916,0,0,0,24,7,3,0,0,3,0
14871,10,0,1,1,0,760,1,0,2,5,5,4,0,0,3,0
14872,20,9,2,1,0,1199,1,0,2,25,4,0,0,0,3,0
14873,24,7,2,1,0,1157,1,0,0,4,4,1,0,0,3,0
14874,19,4,1,1,0,429,1,0,0,20,10,2,0,0,3,0
14875,28,7,1,1,0,916,0,0,2,16,5,4,0,0,3,0
14876,27,1,2,0,0,1008,0,1,0,24,6,6,0,0,3,0
14877,24,4,0,2,0,2535,1,0,0,11,7,1,0,0,3,0
14878,29,1,1,1,0,1828,0,0,1,27,6,8,0,0,3,0
14879,13,1,2,0,0,5571,0,0,1,19,10,0,0,0,3,0
14880,40,1,1,3,0,4265,0,0,0,29,3,0,164,1,2,0
14881,16,0,1,1,0,3791,1,0,0,19,3,2,0,0,3,0
14882,14,4,1,2,0,1179,0,0,0,21,7,0,0,0,3,0
14883,16,6,0,3,0,944,0,1,0,7,6,0,0,0,3,0
14884,21,3,1,1,0,2360,0,0,1,24,6,7,0,0,3,1
14885,9,8,1,1,0,1035,1,0,0,15,6,1,0,0,3,1
14886,21,1,2,0,0,918,1,0,2,8,5,1,0,0,3,0
14887,33,10,1,1,0,1023,0,0,0,19,7,3,0,0,3,0
14888,27,1,1,0,0,1705,0,1,0,28,0,0,0,0,3,0
14889,20,7,1,1,0,916,0,1,0,15,6,5,0,0,3,0
14890,28,4,1,2,0,2513,1,1,0,10,7,0,0,0,3,1
14891,16,1,1,0,0,3633,1,0,0,19,3,3,0,0,3,0
14892,16,4,1,2,0,1117,0,0,1,3,4,4,0,0,3,0
14893,18,4,1,2,0,2507,1,0,0,30,6,4,0,0,3,0
14894,41,4,0,2,0,6111,1,0,0,20,10,0,0,0,3,0
14895,23,1,1,0,0,6091,1,0,0,19,10,0,187,1,0,0
14896,37,4,1,1,0,6290,0,0,2,8,5,0,0,0,3,0
14897,23,9,1,1,0,3045,0,0,0,29,8,0,118,1,1,0
14898,17,7,1,1,0,1238,1,1,2,19,5,3,0,0,3,0
14899,28,9,2,1,1,94,1,1,2,8,4,1,0,0,3,0
14900,9,4,2,2,1,258,1,0,2,3,5,1,0,0,3,1
14901,37,1,1,1,0,1200,1,1,2,27,4,2,0,0,3,0
14902,39,2,1,2,1,406,1,0,2,15,4,3,0,0,3,0
14903,14,9,1,0,0,4399,1,0,0,19,10,2,0,0,3,0
14904,12,4,1,2,0,1021,0,0,0,7,7,1,0,0,3,0
14905,31,1,1,0,0,859,0,0,1,22,6,1,0,0,3,0
14906,18,4,2,2,0,2745,1,0,0,24,7,3,0,0,3,0
14907,19,9,1,2,0,916,1,0,0,24,7,3,0,0,3,0
14908,4,0,2,2,0,1813,1,0,0,3,4,3,86,4,2,0
14909,20,4,1,2,0,2115,0,0,0,3,7,0,1,1,2,1
14910,37,10,1,1,0,2352,1,0,0,3,1,1,0,0,3,0
14911,23,1,2,0,0,938,1,0,2,13,4,0,0,0,3,0
14912,13,0,2,1,0,6297,0,0,0,2,1,0,0,0,3,0
14913,12,1,2,1,0,916,1,0,2,4,4,1,0,0,3,0
14914,27,2,1,2,0,916,0,0,0,18,10,1,0,0,3,0
14915,16,4,0,2,0,3706,0,0,0,9,1,1,153,4,1,1
14916,35,5,1,2,0,2601,0,0,2,12,4,1,0,0,3,0
14917,39,9,1,0,0,4111,1,0,1,1,5,1,0,0,3,1
14918,18,6,1,0,0,2923,0,0,2,18,5,1,0,0,3,0
14919,14,9,2,1,0,2724,1,0,0,19,3,0,337,2,0,0
14920,18,9,1,1,0,1070,1,0,0,17,10,0,93,2,1,0
14921,23,1,2,0,0,2531,1,0,2,13,4,0,0,0,3,1
14922,20,7,1,1,0,229,1,1,2,29,4,1,0,0,3,0
14923,17,9,2,1,0,2143,0,0,0,29,6,4,131,10,2,1
14924,13,2,2,1,0,1075,1,0,0,20,10,0,179,1,0,0
14925,18,4,1,2,0,1362,1,0,1,15,6,4,0,0,3,0
14926,16,9,2,2,0,3669,1,0,0,12,4,2,0,0,3,1
14927,19,3,2,0,0,2004,0,0,2,16,5,1,0,0,3,0
14928,28,2,0,1,0,2103,0,1,0,12,9,0,324,1,0,0
14929,14,4,2,2,0,1227,0,0,2,11,4,1,0,0,3,1
14930,40,9,1,1,0,1545,1,0,0,2,1,2,262,2,0,0
14931,21,4,1,2,0,2341,1,0,0,11,4,2,0,0,3,1
14932,34,9,0,1,0,5194,0,0,0,7,7,1,0,0,3,0
14933,14,1,1,3,0,2183,1,0,0,17,4,1,0,0,3,0
14934,25,6,1,0,0,916,1,0,1,29,9,0,0,0,3,0
14935,22,9,2,1,0,1198,1,0,0,13,7,3,0,0,3,0
14936,17,0,0,1,0,698,0,1,0,30,6,3,0,0,3,0
14937,34,0,1,1,0,1017,1,1,2,1,5,3,0,0,3,0
14938,38,4,1,1,0,916,0,0,0,26,9,0,108,8,1,1
14939,41,1,1,0,0,1175,1,1,2,13,4,1,0,0,3,0
14940,29,4,1,1,0,1810,1,0,0,9,6,0,0,0,3,0
14941,18,4,0,2,0,916,1,0,2,18,4,10,0,0,3,0
14942,20,10,2,1,0,3697,0,0,0,1,1,1,0,0,3,0
14943,12,0,2,1,0,1899,1,0,0,26,4,1,0,0,3,1
14944,42,5,1,1,0,5624,0,0,0,3,1,1,0,0,3,0
14945,32,1,1,1,0,935,0,0,0,16,6,3,0,0,3,0
14946,16,4,1,2,0,698,1,0,0,7,7,1,0,0,3,0
14947,5,1,2,1,0,1408,1,0,2,3,5,0,0,0,3,1
14948,13,9,2,2,0,1340,0,0,0,28,0,0,158,2,0,0
14949,25,1,1,0,1,313,1,0,2,19,4,8,0,0,3,0
14950,42,4,1,2,0,995,0,0,2,10,5,2,0,0,3,0
14951,19,0,2,2,0,4523,1,0,0,11,7,0,114,2,0,0
14952,29,1,1,1,0,1208,0,0,0,9,1,0,0,0,3,1
14953,24,9,1,1,0,456,1,1,0,22,6,9,0,0,3,0
14954,19,1,2,0,0,6703,1,0,2,17,5,12,0,0,3,0
14955,30,1,1,1,0,1820,1,0,2,4,4,1,0,0,3,0
14956,19,7,0,0,0,916,1,0,2,17,5,1,0,0,3,0
14957,19,7,2,1,0,1194,1,0,2,2,5,2,0,0,3,1
14958,34,3,1,3,0,1460,0,0,0,11,7,1,0,0,3,0
14959,34,4,1,2,0,2308,0,0,0,27,0,1,202,3,0,0
14960,19,1,2,0,0,1231,0,0,0,19,10,0,0,0,3,0
14961,31,1,1,0,0,1154,0,0,2,10,5,0,0,0,3,0
14962,6,0,1,1,0,977,1,1,0,6,4,0,340,2,1,0
14963,15,7,1,1,0,955,1,0,2,3,5,3,0,0,3,0
14964,36,4,1,2,0,2380,0,0,0,29,5,0,0,0,3,1
14965,39,4,1,1,0,916,0,0,0,27,0,0,0,0,3,0
14966,15,4,1,2,0,2304,1,0,0,30,4,0,199,3,0,0
14967,20,1,1,1,0,1000,0,1,1,10,6,1,0,0,3,0
14968,33,1,1,0,0,1932,1,0,0,19,3,0,0,0,3,0
14969,13,1,2,1,0,1144,0,0,0,5,7,0,85,4,1,1
14970,14,1,1,0,0,1558,0,1,0,7,6,0,0,0,3,0
14971,15,1,1,1,0,1017,1,0,0,14,4,1,358,4,0,0
14972,17,4,1,2,0,1669,0,0,0,26,7,8,0,0,3,0
14973,26,0,1,1,0,1413,1,0,0,2,1,2,267,2,1,0
14974,38,0,1,0,0,4248,0,0,0,1,6,0,0,0,3,0
14975,33,1,1,0,0,1089,1,0,2,4,4,1,0,0,3,0
14976,13,4,1,1,0,1541,1,0,0,19,10,0,0,0,3,0
14977,46,5,1,2,0,2557,0,0,1,4,2,3,176,4,2,1
14978,12,0,2,2,0,1221,0,0,0,29,3,0,82,2,2,1
14979,12,10,0,1,0,2060,1,0,2,5,4,0,0,0,3,0
14980,18,1,1,0,0,4643,0,1,2,15,5,4,0,0,3,0
14981,17,6,1,1,0,916,1,0,2,28,4,5,0,0,3,0
14982,42,5,1,1,0,1113,0,0,0,6,9,0,0,0,3,0
14983,27,4,1,2,0,1189,1,0,0,26,1,1,0,0,3,0
14984,16,4,2,2,0,3486,1,0,0,20,10,5,0,0,3,1
14985,21,6,2,3,0,916,0,0,2,19,5,10,0,0,3,0
14986,14,4,2,2,0,1067,1,0,2,5,4,0,0,0,3,0
14987,27,2,2,0,0,916,0,0,0,6,3,0,0,0,3,0
14988,18,9,2,1,0,1045,1,0,2,19,5,6,0,0,3,0
14989,26,1,1,1,0,1152,1,0,2,11,4,0,0,0,3,0
14990,41,10,1,1,0,1873,0,0,0,7,2,0,86,2,2,1
14991,19,4,2,2,0,1500,1,0,1,12,4,0,0,0,3,0
14992,10,1,1,0,0,1375,1,1,2,2,5,0,0,0,3,0
14993,11,10,2,2,0,923,0,0,0,5,4,0,176,1,0,0
14994,24,6,0,1,0,951,1,1,0,17,4,0,0,0,3,0
14995,16,0,2,1,0,1629,0,0,0,4,1,1,0,0,3,0
14996,22,1,1,0,0,5395,1,0,2,10,5,2,0,0,3,0
14997,16,0,1,1,0,1269,0,1,0,17,10,2,0,0,3,0
14998,13,1,2,1,0,1250,1,1,2,1,5,1,0,0,3,0
14999,37,9,0,1,0,1100,0,0,2,12,4,0,0,0,3,0
15000,23,10,1,1,0,916,0,0,0,4,1,1,0,0,3,0
15001,11,0,2,1,0,1125,0,0,0,4,1,1,0,0,3,0
15002,22,1,1,0,0,1581,1,0,0,8,6,0,0,0,3,1
15003,10,10,2,0,0,2290,0,0,0,22,3,3,0,0,3,1
15004,10,9,2,2,0,916,1,0,2,3,5,5,0,0,3,0
15005,18,0,2,1,0,1184,0,1,0,28,0,0,0,0,3,0
15006,13,9,1,1,0,1381,1,0,0,11,4,2,0,0,3,0
15007,16,1,2,1,0,2752,1,0,2,4,5,9,0,0,3,0
15008,12,1,1,1,0,1279,1,0,2,27,4,0,0,0,3,0
15009,8,1,2,0,0,952,0,1,0,30,6,31,0,0,3,0
15010,22,5,1,0,0,515,1,0,0,17,6,2,0,0,3,0
15011,15,1,1,0,0,913,1,0,1,16,3,1,0,0,3,0
15012,18,4,2,2,0,1792,1,0,2,22,4,1,0,0,3,0
15013,29,7,1,1,0,1581,1,0,0,19,7,2,0,0,3,0
15014,21,7,1,1,0,1552,1,0,1,11,4,0,0,0,3,0
15015,33,2,2,1,0,1356,0,0,2,17,5,0,0,0,3,0
15016,41,5,1,0,0,916,0,0,0,18,7,1,0,0,3,0
15017,34,9,1,2,0,2332,1,0,0,13,6,2,0,0,3,0
15018,13,4,2,2,0,2585,0,0,0,1,8,1,360,1,0,0
15019,18,1,1,1,0,1258,1,0,0,17,10,0,0,0,3,0
15020,35,1,1,0,0,1274,1,0,2,2,5,0,0,0,3,0
15021,40,1,1,3,0,925,0,0,0,24,7,22,0,0,3,0
15022,36,10,0,1,0,1466,0,0,0,27,0,0,0,0,3,0
15023,14,1,2,1,0,969,1,0,0,5,4,0,166,2,0,0
15024,12,7,2,1,0,4134,0,0,0,28,0,1,0,0,3,0
15025,39,9,1,1,0,1708,1,0,2,4,4,1,0,0,3,0
15026,13,8,2,1,0,1651,0,0,0,6,3,2,319,1,1,0
15027,16,10,1,2,0,916,0,0,0,7,7,5,0,0,3,0
15028,12,4,2,2,0,2634,1,0,2,19,4,0,0,0,3,0
15029,39,4,1,2,0,2515,0,0,0,28,6,2,0,0,3,0
15030,31,4,2,2,0,1270,1,0,2,18,4,2,0,0,3,0
15031,25,0,1,1,0,916,0,0,2,19,5,11,0,0,3,0
15032,30,7,1,1,0,967,1,1,0,1,1,0,259,1,0,0
15033,27,0,1,1,0,1251,0,0,0,8,6,2,0,0,3,0
15034,15,4,1,2,0,1251,0,0,0,11,4,1,0,0,3,0
15035,38,9,2,0,0,1061,1,0,1,5,1,1,9,2,1,0
15036,10,1,1,1,0,916,1,1,2,2,5,0,0,0,3,0
15037,13,9,1,1,0,920,0,0,2,19,4,3,0,0,3,0
15038,9,8,2,1,0,1129,0,0,0,26,2,0,0,0,3,1
15039,41,4,1,2,0,2636,0,1,0,7,6,2,0,0,3,0
15040,57,11,1,2,0,1559,0,0,0,14,9,1,0,0,3,0
15041,15,9,1,2,0,916,0,0,0,29,3,1,0,0,3,1
15042,37,0,1,1,0,1781,1,0,0,26,9,0,108,3,0,0
15043,16,4,1,2,0,6156,0,0,0,11,1,0,257,2,0,1
15044,19,4,1,2,0,937,1,0,0,4,1,1,249,2,0,0
15045,36,2,1,1,0,968,1,0,2,14,4,2,0,0,3,0
15046,17,0,1,1,0,1365,1,0,0,16,6,7,0,0,3,0
15047,30,4,1,2,0,2120,0,0,0,2,8,1,534,1,1,0
15048,18,1,1,0,0,1314,1,0,2,11,5,0,0,0,3,0
15049,28,9,0,2,0,1393,1,0,2,5,4,0,0,0,3,0
15050,21,6,1,2,0,740,1,0,2,14,4,12,0,0,3,0
15051,10,9,2,2,0,702,1,0,2,11,4,2,0,0,3,0
15052,15,1,1,1,0,804,1,0,2,27,4,0,0,0,3,0
15053,36,0,1,1,0,2258,1,0,0,1,3,0,0,0,3,0
15054,39,0,1,3,0,1512,0,0,0,28,0,0,0,0,3,0
15055,32,1,1,0,0,3081,0,0,2,16,5,0,0,0,3,0
15056,22,1,1,0,0,1259,0,0,2,5,5,1,0,0,3,0
15057,19,7,1,1,0,2684,1,1,0,16,3,0,0,0,3,0
15058,18,4,1,2,0,1171,0,0,0,21,4,1,89,2,1,1
15059,30,1,1,0,0,1467,1,1,2,17,5,4,0,0,3,0
15060,40,3,1,0,0,1174,0,0,2,8,5,0,0,0,3,0
15061,33,3,1,0,0,1298,0,1,0,14,6,2,0,0,3,0
15062,13,4,2,2,0,2756,1,0,2,5,4,2,0,0,3,0
15063,20,4,1,2,0,1400,1,0,0,7,7,7,0,0,3,0
15064,29,9,0,1,0,1152,0,0,0,17,7,3,0,0,3,0
15065,40,4,0,3,0,3793,0,0,0,15,8,0,88,5,1,1
15066,17,0,2,1,0,1044,0,0,2,11,5,0,0,0,3,0
15067,27,0,2,1,0,1673,1,1,0,23,6,2,0,0,3,0
15068,17,9,2,1,0,1141,1,0,0,17,4,4,0,0,3,0
15069,17,9,1,1,0,916,1,0,0,8,10,0,93,5,2,1
15070,40,7,1,1,0,5186,0,0,2,18,5,0,0,0,3,0
15071,11,8,2,1,0,1230,0,0,0,6,11,1,113,4,0,1
15072,24,1,1,0,0,1785,1,1,0,10,4,1,0,0,3,0
15073,36,4,1,2,0,916,0,0,0,4,7,2,0,0,3,0
15074,32,9,0,1,0,916,0,0,0,12,7,1,0,0,3,0
15075,14,4,1,2,0,978,1,0,1,12,10,0,0,0,3,0
15076,23,1,1,0,0,2908,1,0,0,29,0,0,0,0,3,0
15077,18,2,0,2,0,1692,0,1,0,6,6,2,0,0,3,1
15078,24,9,0,1,0,2599,1,0,0,30,6,1,0,0,3,0
15079,36,0,1,1,0,5106,0,0,0,11,7,10,0,0,3,0
15080,17,3,1,0,0,2182,1,0,0,13,6,1,0,0,3,0
15081,10,10,2,2,0,916,0,0,1,1,1,0,0,0,3,0
15082,16,1,1,1,0,996,1,1,2,7,4,0,0,0,3,0
15083,20,1,1,1,0,532,1,0,2,4,4,0,0,0,3,0
15084,32,0,0,2,0,982,1,0,0,16,10,1,0,0,3,0
15085,40,4,1,2,0,6458,0,0,0,3,7,1,0,0,3,0
15086,46,5,1,1,0,1504,0,0,0,15,6,0,176,3,2,1
15087,7,1,2,1,1,931,1,0,1,5,4,0,0,0,3,0
15088,13,1,1,1,0,6535,1,0,0,19,10,0,0,0,3,0
15089,11,4,2,2,0,3593,0,0,0,29,3,0,0,0,3,1
15090,21,9,2,2,0,970,1,0,0,28,6,11,0,0,3,0
15091,7,8,2,1,0,3234,0,0,0,29,3,0,81,7,2,0
15092,10,4,2,2,0,1806,1,0,0,6,8,0,0,0,3,1
15093,38,7,1,2,0,4190,0,0,0,3,7,0,0,0,3,0
15094,29,4,2,2,0,2103,0,0,0,30,6,6,0,0,3,0
15095,21,6,1,1,0,1170,0,0,0,20,10,2,0,0,3,0
15096,13,0,2,1,0,1047,1,0,0,14,5,0,0,0,3,1
15097,5,7,2,1,0,687,1,1,0,17,4,0,0,0,3,0
15098,9,9,2,1,0,931,1,0,0,24,6,2,0,0,3,0
15099,39,7,1,1,0,2029,0,0,0,25,7,19,0,0,3,0
15100,21,1,1,0,0,6077,1,0,0,13,3,2,0,0,3,0
15101,18,9,1,1,0,916,1,0,0,20,6,4,0,0,3,0
15102,38,0,1,3,0,1597,0,0,0,12,7,1,0,0,3,0
